353 728 224 3
64 728 223 2
1514 729 199 4
64 729 96 21
1514 729 200 4
64 729 225 2
1514 730 191 6
1514 730 174 13
64 730 96 22
1514 730 171 14
1514 730 201 4
66 730 230 1
64 730 231 1
64 731 230 2
101 732 174 14
1484 732 61 50
1514 733 157 23
1514 734 97 28
272 734 225 3
465 737 17 4
1514 737 179 13
1514 738 177 12
1169 738 189 7
64 738 131 3
1514 739 167 19
64 739 189 8
948 739 215 5
66 739 232 1
66 739 233 1
64 740 232 2
64 741 116 8
699 742 230 3
1514 742 175 14
64 742 116 9
576 742 22 6
936 743 223 3
846 743 20 9
64 743 230 4
1514 744 125 28
64 744 230 5
939 745 171 15
1079 747 18 9
1514 748 124 29
1514 749 169 14
1514 749 216 5
919 749 19 5
1514 749 214 5
1514 749 217 5
1490 750 164 23
1491 751 16 6
66 751 234 1
64 752 13 12
1514 753 199 5
1514 753 200 5
1373 754 61 51
1514 754 130 7
1514 754 191 7
1514 754 201 5
1514 755 231 2
960 755 232 3
1079 755 24 7
132 756 200 6
1514 756 174 15
64 756 232 4
64 756 234 2
64 757 200 7
1514 757 157 24
64 757 232 5
66 757 235 1
64 757 222 3
64 757 224 4
64 758 200 8
951 758 227 5
64 758 232 6
64 758 235 2
64 758 14 8
64 759 232 7
64 760 232 8
1514 761 179 14
64 761 232 9
1514 762 177 13
64 762 232 10
64 762 20 10
1514 763 167 20
64 763 232 11
1514 763 233 2
960 764 216 6
64 764 232 12
1408 764 25 4
64 765 232 13
64 766 232 14
1514 766 175 15
1143 767 217 6
1514 768 125 29
1514 769 171 16
1514 772 124 30
1514 773 169 15
1514 772 209 4
1514 773 214 6
1514 773 214 6
64 773 18 10
64 774 234 8
1514 774 164 24
1514 774 220 4
64 775 234 9
1514 775 221 4
64 775 223 4
64 776 234 10
66 776 236 1
64 776 148 12
64 777 234 11
1514 777 199 6
1484 778 61 52
64 778 234 12
1514 778 191 8
1514 778 201 6
64 779 234 13
64 779 141 8
66 779 237 1
64 779 236 2
1514 780 174 16
64 780 234 14
66 780 238 1
64 780 239 1
64 780 237 2
1514 781 157 25
64 781 234 15
64 781 238 2
824 782 171 17
64 782 234 16
64 782 227 6
64 782 24 8
64 783 234 17
64 783 232 15
1514 785 179 15
631 785 223 5
1514 786 177 14
64 786 223 6
1514 787 167 21
365 787 131 4
66 787 240 1
1386 788 175 16
811 788 13 13
66 788 241 1
64 788 240 2
64 788 137 9
64 789 13 14
1420 791 125 30
813 791 18 11
64 792 125 31
700 792 238 3
64 793 125 32
793 793 237 3
64 793 238 4
64 794 238 5
64 794 222 4
64 794 18 12
806 795 96 23
1514 796 124 31
1514 796 209 5
631 796 223 7
1514 797 169 16
1514 797 214 7
1514 798 164 25
1514 798 220 5
1514 799 221 5
1514 801 199 7
1484 802 61 53
1514 802 191 9
1514 802 201 7
64 803 156 18
64 804 156 19
1514 804 174 17
1514 805 157 26
64 805 156 20
1514 806 171 18
64 806 156 21
64 807 156 22
64 808 156 23
1514 809 179 16
460 809 199 8
64 809 156 24
1514 810 177 15
64 810 199 9
64 810 156 25
64 810 96 24
1514 811 167 22
848 811 169 17
412 811 174 18
64 811 199 10
64 811 156 26
64 811 96 25
1514 812 175 17
64 812 169 18
64 812 156 27
64 812 96 26
64 813 169 19
64 813 156 28
64 813 96 27
64 813 117 6
64 813 236 3
364 814 137 10
64 814 96 28
64 815 96 29
484 817 179 17
1010 818 201 8
64 819 201 9
1514 820 124 32
64 820 201 10
1514 820 209 6
1514 821 214 8
1514 822 164 26
1514 822 220 6
621 823 159 3
1373 824 61 54
64 824 159 4
66 824 242 1
66 824 243 1
64 825 159 5
256 825 165 4
64 825 242 2
64 825 243 2
1514 826 191 10
1514 829 157 27
1514 830 171 19
64 833 136 9
64 834 136 10
1514 834 177 16
1514 835 167 23
1514 835 174 19
736 836 61 55
1023 836 162 5
1514 836 175 18
64 837 162 6
66 837 174 20
732 837 242 3
110 838 61 56
64 838 242 4
64 839 242 5
1082 839 220 7
64 840 242 6
64 840 220 8
1514 841 179 18
64 841 242 7
64 841 220 9
64 842 242 8
64 843 242 9
1514 844 124 33
1514 844 209 7
64 844 242 10
1466 845 164 27
1514 845 214 9
64 845 242 11
116 846 209 8
64 846 242 12
64 847 209 9
1502 847 221 7
64 847 242 13
64 848 209 10
64 848 221 8
64 848 242 14
1514 849 243 3
64 849 242 15
1514 850 191 11
64 850 242 16
66 851 243 4
64 851 242 17
64 852 242 18
1514 853 157 28
64 853 242 19
1514 854 171 20
64 854 242 20
64 855 242 21
64 856 242 22
64 857 242 23
886 858 124 34
1514 858 177 17
64 858 242 24
64 859 124 35
1514 859 167 24
64 859 242 25
64 860 124 36
1514 860 175 19
64 860 242 26
1514 861 174 21
64 861 242 27
1484 862 61 57
1514 862 137 12
64 862 242 28
64 863 242 29
1514 865 179 19
64 866 242 30
1514 869 164 28
1514 869 214 10
1211 873 171 21
64 870 242 31
64 870 242 31
64 871 242 32
1514 875 243 5
1514 877 157 29
64 876 242 33
64 876 242 33
64 877 242 34
1514 878 235 7
1099 880 61 58
1502 881 148 19
64 881 242 35
1514 882 177 18
1514 883 167 25
1444 883 175 20
1514 883 233 7
64 883 242 36
64 884 175 21
64 884 242 37
1514 885 174 22
64 885 175 22
1514 885 161 5
64 885 242 38
1514 886 137 13
64 886 242 39
64 887 242 40
1502 889 179 20
66 889 244 1
66 891 245 1
64 890 244 2
796 893 61 59
1514 893 164 29
1514 893 214 11
822 894 148 20
111 895 61 60
76 896 148 21
579 896 159 6
612 896 137 14
1514 897 171 22
1514 898 191 13
1514 899 243 6
1514 901 157 30
1514 902 97 35
1514 902 235 8
723 903 244 3
64 904 244 4
64 905 244 5
263 906 157 31
1514 906 177 19
64 906 244 6
1514 907 167 26
1514 907 233 8
64 907 244 7
1428 908 174 23
64 908 244 8
64 909 174 24
1514 909 161 6
64 909 244 9
64 910 174 25
64 910 244 10
64 911 244 11
1514 913 179 21
64 913 244 13
64 914 244 14
64 915 244 15
402 916 161 7
64 916 244 16
1478 917 164 30
250 917 179 22
1514 917 214 12
64 918 244 17
1484 919 61 61
64 919 244 18
218 920 161 8
64 920 244 19
1514 921 171 23
1514 922 191 14
64 922 244 20
1514 923 243 7
64 923 244 21
64 924 245 2
1514 926 97 36
64 925 244 22
1514 926 235 9
1514 930 177 20
1514 930 157 32
1514 931 167 27
1514 931 233 9
64 931 244 23
64 932 244 24
1099 937 61 62
1502 941 164 31
1502 941 164 31
1514 941 179 23
1514 941 214 13
64 942 244 26
1514 945 171 24
64 943 244 27
1514 946 191 15
1514 947 243 8
64 947 244 28
1514 948 245 3
64 948 244 29
1514 950 97 37
1514 950 235 10
66 950 245 4
64 951 244 30
64 952 244 31
1514 954 177 21
1514 954 157 33
1514 955 167 28
1514 955 233 10
64 955 244 32
64 956 244 33
1484 961 61 63
64 957 244 34
64 957 244 34
64 958 244 35
1514 965 179 24
1514 965 214 14
64 966 244 36
1514 969 171 25
1514 970 191 16
64 970 244 37
1514 971 243 9
64 972 244 38
1514 974 97 38
1514 974 235 11
1514 974 245 5
64 975 244 39
467 977 171 26
1514 978 177 22
1514 978 157 34
64 978 244 40
1514 979 167 29
1514 979 233 11
64 979 244 41
64 980 244 42
1484 985 61 64
64 981 244 43
1514 989 164 33
1514 989 179 25
1514 989 214 15
64 990 244 44
64 991 244 45
1514 994 191 17
1514 995 243 10
64 995 244 46
760 997 61 65
1514 998 97 39
1514 998 235 12
1514 998 245 6
64 998 244 47
110 999 61 66
64 999 244 48
64 1000 244 49
1514 1001 171 27
1514 1002 177 23
1514 1002 157 35
64 1002 244 50
1514 1003 167 30
1514 1003 233 12
64 1004 244 51
846 1012 97 40
64 1005 244 52
1490 1013 164 34
1514 1013 179 26
1514 1013 214 16
64 1013 159 7
64 1014 244 53
64 1015 244 54
1514 1018 191 18
1514 1019 243 11
64 1019 244 55
1514 1022 235 13
1514 1022 245 7
1484 1023 61 67
64 1023 244 56
64 1024 244 57
1514 1025 171 28
767 1025 179 27
66 1025 246 1
1514 1026 177 24
64 1026 179 28
1514 1026 157 36
66 1026 247 1
64 1026 246 2
1514 1027 167 31
64 1027 179 29
1514 1027 233 13
64 1027 247 2
64 1027 225 4
64 1027 224 5
66 1029 248 1
66 1029 249 1
66 1029 250 1
66 1029 251 1
64 1030 248 2
64 1030 249 2
64 1030 228 4
64 1030 226 5
64 1030 229 6
64 1030 227 7
221 1031 247 3
64 1031 232 16
64 1031 234 18
64 1031 242 41
64 1031 161 9
64 1032 159 8
64 1032 244 58
64 1032 252 1
64 1033 253 1
64 1033 232 17
64 1033 226 6
64 1033 227 8
64 1034 234 19
64 1034 244 59
64 1034 210 16
64 1034 242 42
221 1035 247 4
64 1035 159 9
64 1035 212 7
64 1035 211 7
64 1035 213 7
1514 1036 97 41
64 1036 228 5
64 1036 229 7
1514 1037 214 17
1514 1037 164 35
64 1037 161 10
64 1037 216 8
64 1037 215 7
739 1038 246 3
64 1038 217 8
64 1038 250 2
64 1039 246 4
221 1039 247 5
64 1040 247 6
64 1041 247 7
66 1041 254 1
1514 1042 191 19
66 1042 255 1
64 1042 254 2
1514 1043 243 12
64 1043 255 2
64 1043 222 5
64 1044 223 8
64 1044 222 6
64 1045 223 9
1514 1046 235 14
1514 1046 245 8
222 1047 255 3
673 1048 248 3
1514 1049 171 29
64 1049 248 4
1514 1050 177 25
1514 1050 157 37
64 1050 248 5
1514 1051 167 32
1514 1051 233 14
740 1051 246 5
764 1054 254 3
631 1055 223 10
64 1055 254 4
64 1056 223 11
1514 1060 97 42
1514 1061 214 18
1203 1061 96 30
1514 1062 250 3
64 1062 96 31
66 1062 256 1
740 1063 246 6
64 1063 96 32
66 1063 257 1
64 1063 256 2
64 1063 259 1
64 1064 246 7
64 1064 96 33
66 1064 258 1
1514 1061 164 36
64 1064 257 2
64 1065 246 8
64 1065 96 34
64 1065 258 2
1514 1066 191 20
64 1066 246 9
64 1066 96 35
66 1066 260 1
66 1066 261 1
1514 1067 243 13
64 1067 96 36
64 1067 260 2
1222 1070 177 26
1514 1070 235 15
1514 1070 245 9
64 1071 177 27
64 1072 177 28
465 1072 17 5
1514 1073 171 30
627 1073 259 2
64 1074 259 3
1514 1074 157 38
1514 1075 233 15
1514 1075 167 33
1176 1075 14 9
699 1075 257 3
64 1076 257 4
305 1078 171 31
64 1077 257 5
1121 1078 13 15
922 1078 19 7
948 1080 258 3
66 1080 262 1
1123 1081 18 13
1004 1083 260 3
1514 1084 97 43
64 1084 260 4
1514 1085 214 19
1514 1085 164 37
64 1085 260 5
1496 1085 16 8
1514 1086 250 4
1276 1086 191 21
64 1086 260 6
64 1087 191 22
64 1087 260 7
64 1087 262 2
64 1088 191 23
66 1088 263 1
64 1088 260 8
64 1089 260 9
64 1089 263 2
858 1089 20 11
1514 1090 261 2
64 1090 260 10
1514 1091 243 14
64 1092 260 12
64 1093 260 13
1123 1093 24 9
1514 1094 235 16
64 1094 260 14
1514 1094 245 10
576 1094 22 7
64 1095 260 15
64 1095 13 16
64 1096 258 4
584 1097 262 3
1514 1098 157 39
758 1098 250 5
64 1098 262 4
64 1098 148 22
1514 1099 167 34
1514 1099 233 16
64 1099 250 6
64 1099 262 5
64 1099 18 14
64 1099 14 10
64 1099 237 4
64 1100 250 7
64 1100 262 6
64 1101 262 7
1514 1102 171 32
64 1102 262 8
64 1103 262 9
631 1106 258 5
64 1107 258 6
1514 1108 97 44
751 1108 117 7
719 1108 116 10
365 1108 131 5
64 1108 24 10
64 1108 20 12
1514 1109 214 20
1405 1109 25 5
64 1109 116 11
64 1109 137 15
64 1109 236 4
64 1109 256 3
64 1109 117 8
64 1091 260 11
1466 1108 164 38
64 1110 116 12
66 1110 264 1
64 1110 265 1
66 1110 266 1
66 1110 267 1
64 1111 264 2
64 1111 136 11
64 1111 266 2
64 1111 267 2
793 1112 237 5
66 1112 268 1
66 1112 269 1
1514 1113 263 3
1460 1113 141 11
64 1113 268 2
1514 1114 261 3
64 1114 141 12
1514 1115 243 15
366 1115 137 16
811 1116 13 17
631 1117 258 7
64 1117 13 18
1514 1118 235 17
1514 1118 245 11
1462 1121 148 23
1514 1122 157 40
1514 1123 167 35
1514 1123 233 17
1514 1123 130 12
799 1124 266 3
64 1125 266 4
1514 1126 171 33
813 1126 18 15
938 1126 264 3
66 1127 266 5
64 1127 264 4
64 1128 266 6
1393 1128 16 9
64 1128 264 5
1514 1132 97 45
1514 1133 214 21
1502 1132 164 39
1514 1134 265 2
1407 1135 19 8
1514 1137 268 3
1514 1137 263 4
1514 1138 261 4
1514 1139 243 16
806 1141 266 7
1514 1142 235 18
1514 1142 245 12
64 1142 266 8
64 1143 266 9
1462 1144 148 24
64 1144 266 10
64 1145 266 11
64 1145 18 16
64 1146 266 12
1174 1146 141 13
1514 1146 157 41
1514 1147 233 18
1514 1147 130 13
1514 1147 167 36
779 1147 265 3
64 1147 266 13
64 1147 141 14
64 1148 265 4
64 1148 266 14
64 1149 266 15
1514 1150 171 34
64 1150 266 16
64 1151 266 17
496 1152 148 25
64 1152 266 18
64 1153 266 19
75 1154 148 26
64 1154 266 20
134 1154 50 21
64 1155 148 27
806 1155 96 37
164 1155 51 11
64 1155 50 22
64 1156 96 38
1514 1156 97 46
64 1156 50 23
1514 1157 214 22
64 1157 96 39
64 1157 50 24
64 1157 51 12
64 1158 96 40
64 1159 96 41
107 1159 50 25
66 1159 270 1
66 1159 271 1
64 1160 96 42
64 1160 270 2
1514 1161 263 5
1514 1161 268 4
125 1161 50 26
64 1161 96 43
1514 1162 261 5
256 1162 165 5
1514 1163 243 17
1514 1166 235 19
1514 1166 245 13
497 1168 249 3
64 1167 224 6
64 1169 249 4
64 1168 225 5
1514 1170 157 42
64 1170 249 5
66 1170 272 1
1514 1171 167 37
1514 1171 233 19
1514 1171 130 14
1199 1171 136 12
1022 1171 162 7
646 1171 270 3
64 1171 249 6
66 1171 273 1
64 1171 272 2
64 1172 136 13
64 1172 270 4
1502 1156 164 40
64 1172 162 8
66 1172 274 1
66 1172 275 1
64 1173 136 14
64 1173 270 5
64 1173 274 2
64 1173 275 2
1514 1174 171 35
353 1177 272 3
1508 1178 137 17
1502 1179 148 28
1514 1180 164 41
328 1180 171 36
1514 1180 97 47
1514 1181 214 23
1514 1183 271 2
1514 1185 263 6
1514 1185 268 5
1514 1186 261 6
1514 1187 243 18
64 1189 274 7
64 1190 274 8
1514 1184 251 2
723 1185 274 3
1514 1190 235 20
64 1186 274 4
1514 1190 245 14
64 1191 274 9
64 1192 274 10
64 1193 274 11
1514 1194 157 43
64 1194 274 12
1514 1195 167 38
1514 1195 233 20
64 1195 274 13
1514 1195 130 15
64 1195 273 2
64 1196 274 14
64 1197 274 15
1514 1197 275 3
162 1198 130 16
64 1198 274 16
64 1199 274 17
915 1200 268 6
1042 1200 271 3
64 1200 274 18
272 1200 273 3
64 1201 271 4
64 1201 274 19
1514 1202 137 18
64 1202 271 5
64 1202 274 20
1502 1203 148 29
64 1203 274 21
1514 1204 171 37
1514 1204 97 48
64 1204 274 22
1514 1204 164 42
1514 1205 214 24
64 1205 274 23
64 1206 274 24
64 1207 274 25
1514 1208 251 3
64 1208 274 26
1514 1209 263 7
64 1209 274 27
1514 1210 261 7
64 1210 274 28
1514 1211 243 19
64 1211 274 29
64 1212 274 30
64 1213 274 31
1514 1214 235 21
1514 1214 245 15
64 1214 274 32
64 1215 274 33
64 1216 274 34
64 1217 274 35
1514 1218 157 44
926 1218 148 30
1514 1219 167 39
1514 1219 233 21
64 1219 274 36
75 1220 148 31
64 1220 274 37
1514 1221 275 4
64 1222 274 38
1514 1224 268 7
1514 1226 137 19
64 1225 274 39
1514 1228 171 38
1514 1228 97 49
1478 1228 164 43
1514 1229 214 25
64 1229 274 40
64 1230 274 41
1514 1232 251 4
1514 1233 263 8
64 1233 274 42
307 1234 214 26
1514 1234 261 8
64 1235 214 27
1514 1235 243 20
64 1235 274 43
64 1236 214 28
610 1236 137 20
64 1236 274 44
1514 1238 235 22
64 1237 274 45
1514 1238 245 16
64 1239 274 46
1514 1242 157 45
1514 1243 167 40
1514 1243 233 22
64 1244 274 47
1514 1245 275 5
64 1246 274 48
1514 1248 268 8
1514 1252 171 39
64 1249 274 49
1514 1252 97 50
1514 1256 251 5
1514 1252 164 44
64 1253 274 50
1514 1257 263 9
1514 1258 261 9
1514 1258 261 9
1514 1259 243 21
64 1259 274 52
1514 1262 235 23
1514 1262 245 17
64 1263 274 53
1514 1266 157 46
64 1264 274 54
1514 1267 167 41
1514 1267 233 23
1514 1267 233 23
725 1268 251 6
64 1268 274 55
64 1269 251 7
1514 1269 275 6
66 1269 276 1
66 1269 277 1
64 1270 251 8
64 1270 276 2
64 1270 277 2
64 1270 255 4
64 1271 254 5
1514 1272 268 9
66 1272 278 1
1318 1273 171 40
66 1273 279 1
64 1273 278 2
221 1274 277 3
66 1274 280 1
64 1274 279 2
64 1274 260 16
66 1275 281 1
64 1275 262 10
64 1275 253 2
64 1275 252 2
64 1275 273 4
1490 1276 164 45
1514 1276 97 51
64 1276 272 5
64 1276 51 13
64 1276 260 17
64 1276 262 11
64 1276 254 6
64 1277 255 5
64 1277 274 56
221 1278 277 4
133 1278 50 27
1514 1281 263 10
1514 1282 261 10
739 1282 276 3
221 1282 277 5
1514 1283 243 22
64 1283 276 4
64 1283 277 6
64 1283 258 8
64 1283 51 14
66 1284 282 1
134 1285 50 28
66 1285 283 1
64 1285 282 2
1514 1286 235 24
1514 1286 245 18
64 1286 283 2
66 1286 284 1
677 1287 278 3
66 1287 285 1
64 1287 284 2
64 1288 278 4
64 1288 286 1
64 1288 287 1
64 1289 278 5
64 1289 237 6
64 1289 287 2
64 1289 286 2
1514 1290 157 47
222 1290 283 3
66 1290 288 1
1514 1291 167 42
1514 1291 233 24
66 1291 289 1
64 1291 288 2
66 1291 290 1
66 1292 291 1
64 1292 290 2
1514 1293 275 7
740 1295 276 5
1514 1296 268 10
1514 1297 171 41
764 1297 282 3
64 1298 282 4
681 1298 284 3
64 1299 284 4
497 1299 279 3
1514 1300 97 52
1514 1300 280 2
64 1300 284 5
64 1300 279 4
1514 1300 164 46
64 1301 279 5
64 1301 272 6
650 1302 288 3
64 1302 279 6
66 1302 292 1
66 1302 293 1
64 1302 273 5
64 1303 288 4
64 1303 279 7
64 1303 292 2
64 1303 293 2
64 1303 283 4
64 1303 282 5
64 1303 274 57
64 1304 288 5
64 1304 279 8
64 1304 282 6
64 1304 283 5
64 1304 277 7
64 1304 240 3
1514 1305 263 11
64 1305 294 1
64 1305 295 1
64 1305 296 1
64 1305 297 1
1514 1306 261 11
66 1306 298 1
66 1306 299 1
66 1306 300 1
1514 1307 243 23
740 1307 276 6
64 1307 298 2
66 1307 301 1
64 1307 299 2
64 1307 300 2
64 1308 276 7
272 1308 293 3
64 1308 301 2
66 1308 302 1
66 1308 303 1
64 1309 276 8
353 1309 292 3
64 1309 293 4
64 1309 302 2
64 1309 303 2
64 1309 304 1
1514 1310 235 25
1514 1310 245 19
64 1310 292 4
64 1310 276 9
1514 1311 285 2
64 1311 292 5
468 1311 241 2
221 1311 300 3
119 1311 302 3
64 1311 295 2
64 1311 297 2
64 1311 294 2
64 1312 300 4
64 1312 296 2
64 1312 241 3
221 1312 301 3
64 1313 302 5
64 1313 301 4
66 1313 305 1
66 1313 306 1
1514 1314 157 48
856 1314 97 53
64 1314 305 2
64 1314 306 2
1514 1315 233 25
1514 1315 289 2
1514 1315 281 2
64 1315 300 5
64 1315 301 5
64 1315 51 15
134 1316 50 29
64 1317 303 5
1514 1317 275 8
66 1317 307 1
66 1317 308 1
64 1318 307 2
64 1318 308 2
64 1318 33 6
64 1318 32 7
680 1319 290 3
764 1319 298 3
764 1319 299 3
66 1319 309 1
64 1320 290 4
1514 1320 268 11
119 1320 307 3
66 1320 310 1
64 1320 309 2
1514 1321 171 42
64 1321 290 5
64 1321 298 5
64 1321 299 5
64 1321 307 4
64 1321 310 2
66 1321 311 1
1382 1322 280 3
64 1322 298 6
64 1322 299 6
64 1322 307 5
119 1322 309 3
66 1322 312 1
64 1322 311 2
66 1322 313 1
64 1323 280 4
64 1323 309 4
64 1323 312 2
66 1323 314 1
66 1323 315 1
66 1323 316 1
66 1323 317 1
64 1323 313 2
64 1324 280 5
335 1324 308 3
64 1324 309 5
119 1324 311 3
66 1324 318 1
64 1324 314 2
66 1324 319 1
66 1324 320 1
64 1324 315 2
64 1324 316 2
1514 1315 167 43
64 1324 317 2
675 1325 305 3
64 1325 308 4
64 1325 311 4
64 1325 318 2
64 1325 319 2
64 1325 320 2
64 1326 305 4
64 1326 308 5
64 1326 311 5
64 1327 305 5
335 1327 310 3
64 1328 305 6
64 1328 310 4
1514 1329 263 12
64 1329 305 7
64 1329 310 5
335 1329 312 3
925 1330 289 3
1514 1330 261 12
64 1330 312 4
64 1331 289 4
1514 1331 243 24
1514 1332 291 2
64 1332 289 5
1514 1334 245 20
1514 1334 235 26
1514 1335 285 3
731 1335 313 3
714 1336 314 3
714 1336 315 3
714 1336 316 3
64 1336 313 4
64 1336 312 5
64 1337 315 4
64 1337 316 4
64 1337 314 4
64 1337 313 5
64 1337 267 3
64 1337 321 1
64 1337 322 1
64 1337 51 16
1514 1338 97 54
1514 1338 157 49
1514 1338 306 3
64 1338 316 5
64 1338 314 5
64 1338 313 6
64 1338 315 5
64 1339 313 7
1514 1339 233 26
1514 1339 167 44
1514 1339 281 3
133 1339 50 30
64 1339 314 6
64 1339 315 6
64 1339 316 6
66 1339 323 1
64 1340 313 8
66 1340 324 1
64 1340 323 2
64 1340 32 8
64 1340 33 7
64 1340 51 17
1514 1341 275 9
64 1341 313 9
64 1341 324 2
66 1341 325 1
66 1341 326 1
66 1341 327 1
64 1342 313 10
119 1342 323 3
134 1342 50 31
64 1342 326 2
66 1342 328 1
66 1342 329 1
66 1342 330 1
66 1342 331 1
66 1342 332 1
64 1343 313 11
468 1343 269 2
64 1343 323 4
64 1343 328 2
64 1343 329 2
66 1343 333 1
64 1343 330 2
66 1344 334 1
66 1344 335 1
1514 1344 268 12
1514 1345 171 43
64 1345 334 2
64 1347 326 5
780 1348 285 4
1514 1348 317 3
64 1349 285 5
1514 1349 320 3
1514 1349 318 3
64 1350 285 6
66 1350 317 4
743 1351 233 27
497 1351 329 3
64 1352 233 28
64 1352 329 4
64 1352 327 4
64 1353 233 29
1514 1353 263 13
497 1353 334 3
64 1353 329 5
64 1353 313 16
64 1353 316 7
64 1353 315 7
1514 1354 261 13
64 1354 334 4
1382 1354 291 3
64 1354 329 6
78 1354 326 6
64 1354 314 7
64 1354 327 5
64 1355 328 4
1514 1355 243 25
64 1355 291 4
64 1355 329 7
64 1355 334 5
64 1355 326 7
64 1356 328 5
64 1356 291 5
64 1356 334 6
126 1356 327 6
64 1356 326 8
66 1356 336 1
64 1357 334 7
64 1357 327 7
64 1357 326 9
1514 1358 235 27
1514 1358 245 21
64 1358 327 8
64 1359 327 9
1514 1362 157 50
1514 1362 97 55
1514 1362 306 4
1514 1363 281 4
345 1363 326 10
1514 1363 167 45
64 1364 326 11
66 1364 337 1
1514 1365 275 10
64 1365 326 12
66 1365 338 1
64 1366 326 13
1514 1366 332 2
1514 1366 331 2
66 1366 339 1
66 1366 340 1
66 1366 341 1
64 1366 338 2
1385 1367 171 44
64 1367 326 14
66 1367 342 1
64 1367 339 2
64 1367 340 2
64 1367 341 2
1514 1368 335 2
1514 1368 268 13
66 1368 343 1
64 1368 342 2
64 1368 326 15
64 1369 326 16
64 1369 343 2
64 1370 326 17
64 1371 326 18
64 1372 326 19
1514 1373 320 4
1514 1373 318 4
64 1373 326 20
1502 1374 317 5
64 1374 326 21
64 1375 326 22
66 1375 344 1
64 1376 326 23
1514 1377 263 14
64 1377 326 24
1514 1378 261 14
64 1378 326 25
1514 1379 243 26
64 1379 326 26
64 1380 339 4
64 1380 338 5
64 1380 340 4
64 1380 326 27
66 1380 345 1
64 1381 340 5
64 1381 339 5
64 1381 326 28
66 1381 336 2
1514 1382 235 28
1514 1382 245 22
980 1382 331 3
64 1382 326 29
66 1382 346 1
66 1382 347 1
64 1383 331 4
64 1383 346 2
64 1383 347 2
64 1383 326 30
64 1384 331 5
64 1384 346 3
64 1384 347 3
66 1384 348 1
66 1384 349 1
66 1384 350 1
66 1384 351 1
64 1385 346 4
64 1385 347 4
64 1385 350 2
64 1385 351 2
64 1385 326 31
1514 1386 157 51
1514 1386 97 56
1514 1386 306 5
64 1386 347 5
64 1386 340 6
64 1386 339 6
64 1386 338 6
1514 1387 281 5
64 1387 326 32
64 1387 353 1
647 1388 263 15
107 1388 352 1
64 1388 326 33
1514 1389 275 11
64 1389 263 16
107 1389 353 2
64 1389 352 2
66 1389 354 1
64 1389 326 34
64 1390 263 17
1514 1390 332 3
273 1390 350 3
64 1390 353 3
64 1390 326 35
66 1390 355 1
66 1390 356 1
64 1390 358 1
64 1390 359 1
64 1390 360 1
64 1390 361 1
339 1391 351 3
64 1391 350 4
64 1391 326 36
66 1391 357 1
64 1391 362 1
64 1391 363 1
64 1391 364 1
64 1391 365 1
64 1391 366 1
64 1391 367 1
64 1391 368 1
64 1391 369 1
64 1391 370 1
64 1391 371 1
64 1391 372 1
64 1391 373 1
64 1391 374 1
1514 1392 268 14
1514 1392 335 3
349 1392 347 6
64 1392 351 4
64 1392 350 5
64 1392 326 37
64 1392 375 1
64 1392 376 1
64 1392 377 1
64 1392 378 1
64 1392 379 1
64 1392 380 1
64 1392 381 1
64 1392 382 1
64 1392 383 1
64 1392 384 1
64 1392 385 1
64 1392 386 1
64 1392 387 1
64 1392 388 1
64 1392 389 1
64 1392 390 1
64 1392 391 1
64 1392 392 1
1514 1393 343 3
64 1393 347 7
64 1393 351 5
66 1393 348 2
66 1393 349 2
64 1393 393 1
64 1393 396 1
64 1393 397 1
64 1393 398 1
64 1393 399 1
64 1393 400 1
1514 1391 171 45
64 1393 401 1
64 1393 404 1
64 1393 405 1
64 1393 5 57
555 1394 346 5
66 1394 394 1
66 1394 395 1
66 1394 402 1
66 1394 403 1
64 1394 5 58
102 1395 347 8
64 1395 395 2
64 1395 402 2
64 1395 403 2
66 1395 354 2
66 1395 406 1
66 1395 407 1
66 1395 408 1
64 1395 394 2
64 1396 407 2
66 1396 409 1
64 1396 406 2
64 1396 408 2
1447 1396 319 5
64 1396 394 3
64 1396 395 3
64 1396 402 3
64 1396 403 3
228 1396 4 27
115 1396 5 59
166 1397 346 6
64 1397 319 6
64 1397 406 3
1514 1397 318 5
1514 1397 320 5
64 1397 394 4
64 1397 395 4
64 1397 402 4
64 1397 403 4
64 1397 409 2
1502 1398 317 6
64 1398 346 7
64 1398 409 3
64 1398 406 4
66 1398 410 1
66 1398 411 1
70 1399 403 5
70 1399 402 5
64 1399 410 2
64 1399 411 2
64 1399 409 4
293 1401 407 3
70 1401 403 6
114 1401 402 6
316 1402 320 6
1514 1402 261 15
64 1402 407 4
64 1403 320 7
1514 1403 243 27
368 1403 394 5
262 1404 410 3
64 1404 394 6
64 1404 338 7
64 1404 340 7
455 1405 395 5
64 1405 410 4
64 1405 339 7
1514 1406 235 29
1514 1406 245 23
610 1406 5 60
64 1406 4 31
64 1406 395 6
64 1406 409 5
64 1407 4 32
64 1407 326 38
131 1408 403 7
66 1408 412 1
153 1409 395 7
77 1409 409 6
64 1409 406 6
1514 1410 157 52
1514 1410 97 57
1514 1410 306 6
70 1410 403 8
1514 1411 281 6
877 1411 318 6
70 1412 403 9
64 1412 318 7
84 1412 326 39
66 1412 413 1
64 1412 412 2
1514 1413 275 12
64 1413 318 8
64 1413 412 3
64 1413 406 7
64 1413 413 2
1514 1414 332 4
64 1414 413 3
64 1414 412 4
1514 1415 341 4
66 1415 414 1
